18239749 Thornton Calida  Fraser 407 Drum 28137 909.00    
18239844 Chan Terry  Prentice 224 National 31497 450.00    
18240463 Hanas Natalie  Mcrae 254 Grahamtown 41801 198.00    
18240522 Palmer Lucia  Bloom 371 Ellerslie 30713 571.00    
18240652 Oikonomopoulos Sergio  Wall 249 Landover 30377 180.00    
18240718 Silverman Diona  Marsden 482 BallengerCreek 39561 1176.00   
18241014 Elias Sharon  Bannister 151 Hutton 21529 1152.00   
18242287 Logothetis Kalliope  Whittaker 303 Gorman 38889 1030.00   
18243644 Block Sally  Carter 449 Chalcis 22873 375.00    
18243781 Hobbs Randall  Salter 415 DamesQuarter 33065 1028.00   
18243898 Lang Kristin  Maguire 217 Chalcis 27577 798.00    
18244087 Leandros Lisa  Mulligan 333 Woodland 21529 563.00    
18244269 Franklin Lukas  Rees 422 Kalamata 18393 332.00    
18244912 Eaton Brent  Osborne 102 ChevyChase 44153 685.00    
18245345 Silverman Laurentios  Ridley 364 Bartonsville 17161 804.00    
18246392 Flowers Stuart  Thompson 471 Crofton 40457 621.00    
18247265 Carr Hugh  Simon 160 Brookmont 14249 623.00    
18247593 Hirsch Lukas  Love 346 Breathedsville 15257 289.00    
18247901 Mates Rhonda  Sanderson 151 PotomacHeights 25113 1263.00   
18248236 Oikonomopoulos Angela  Tate 101 Allen 37769 821.00    
18248346 Kefalas Felix  Humphries 461 Rawlings 39225 1062.00   
18248823 Mangas Anne  Scott 101 Patras 35529 897.00    
18249156 Saitta Jeff  Preston 443 Columbia 44041 284.00    
18249271 Meyer Dinos  Conroy 180 KentNarrows 13465 313.00    
18249474 Robbins Evanthe  Davis 214 Edgemont 30265 765.00    
18251020 Dudley Loukas  Goodwin 260 BraddockHeights 25225 659.00    
18251648 Nevrakis Alvin  Pollard 305 Oldtown 26793 898.00    
18253394 Tasso Nelson  Crawford 453 Reid 33625 1171.00   
18253656 Shaw Thanasis  Wagstaff 301 Calverton 45497 1243.00   
18253883 Mates Ross  Busby 403 Choptank 18729 105.00    
18254880 Sotiropoulos Dinos  Garcia 271 Kettering 28697 110.00    
18255067 Sisko Rhea  Forrest 117 Pondsville 26009 235.00    
18255182 Simmons Jeanette  Lawson 388 Flintstone 40233 1088.00   
18255424 Ambrosia Euphemia  Seymour 420 Jennings 32953 911.00    
18256069 Theotokis Jannes  Bateman 191 Travilah 16153 144.00    
18256094 Spheeris Dawn  Edge 113 Brandywine 35305 315.00    
18256487 Decker Vasilios  Hawkins 133 Fairmount 43817 255.00    
18256685 Alston Junia  Mcphee 193 Jefferson 43033 1180.00   
18257164 Sawyer Jason  Dodd 190 Crownsville 21417 121.00    
18257531 Mikos Kristin  Buxton 183 KentNarrows 26793 395.00    
18257827 Gray Patrick  Farrington 179 SandyHook 17833 259.00    
18258644 Larson Harvey  Duffy 364 Hillandale 18169 883.00    
18260523 Georgas Kay  Warren 439 Jefferson 36649 416.00    
18260607 Rodino Ruth  Burton 240 Cavetown 17273 389.00    
18261493 Hedrick Kristen  Chandler 380 Mitchellville 19513 700.00    
18261838 Hewitt Prokopios  Hibbert 263 Randallstown 20185 1260.00   
18262014 Foley Anna  Pearson 116 Savage 17049 497.00    
18263767 Chondroyannos Adonia  Hardy 391 Jessup 20521 1002.00   
18263795 Markopoulos Alvin  Cottrell 277 NorthLaurel 38889 1082.00   
18264039 Rubis Harry  Regan 493 Urbana 18393 875.00    
18265036 Pridgen Wade  Holman 169 Galesville 36649 1040.00   
18265548 Hodge Nyssa  Dawe 293 SmithIsland 28249 958.00    
18265836 Chung Nicholas  Holder 456 Dunkirk 44153 434.00    
18266177 Galloway Thanos  Levy 313 Lanham 32393 623.00    
18267386 Tsaldaris Ruth  Iles 264 ForestGlen 26905 559.00    
18267965 Malia Dean  Morrow 326 Columbia 39561 648.00    
18268438 Procopio Marcia  Howells 147 Yarrowsburg 31833 210.00    
18269222 Bradley Ianthe  Rowland 310 Burtonsville 37993 826.00    
18269739 Katz Elenitsa  Bear 388 Athens 20633 359.00    
18270592 Rowland Jennifer  Stone 433 Heraklion 24329 1056.00   
18271166 Austin Bobby  Beal 112 Stevensville 19065 1120.00   
18272613 Sanford Pangiota  Mackay 228 Pylesville 26457 778.00    
18273045 Summers Norman  Wells 354 Grasonville 37657 890.00    
18273194 Frazier Galatea  Boyce 368 TaylorsIsland 18505 1110.00   
18273829 Stanis Leigh  Coates 189 Catonsville 25449 272.00    
18275774 Craig Stephenos  Hussain 209 Clarysville 12905 1129.00   
18276718 Ambrosia Angeliki  Swift 149 Reisterstown 37993 1131.00   
18277041 Kearney Beverly  Sinclair 475 Rosedale 16601 753.00    
18277109 McPherson Charis  Rowland 321 Melwood 17945 1151.00   
18277210 Musto Jan  Barry 404 Whitehaven 36425 439.00    
18277287 Nicolaou Eva  Ali 446 McCoole 24553 1137.00   
18277834 Carr Stanley  Sims 287 Gapland 42249 419.00    
18277889 Christakos Jenny  Hassan 441 Croom 14025 1045.00   
18278188 Chalkias Galatea  Prince 419 Columbia 32617 580.00    
18280106 Humphrey Helia  Busby 414 Gambrills 31497 213.00    
18280156 Harrison Doria  Boyce 129 Burtonsville 39561 319.00    
18280446 Leventis Christine  Delamarre 255 Rosaryville 17945 1073.00   
18280530 Sava Valerie  Obrien 443 Grahamtown 39449 444.00    
18281098 Sparks Hieremias  Waters 223 Cresaptown 32169 1067.00   
18281861 Ioannou Lucia  Curry 100 Drum 29369 129.00    
18282458 Cole Florence  Muir 386 Deale 32953 1227.00   
18282787 Liourdis Lawrence  Ingram 214 Arbutus 29145 1007.00   
18284972 Caras Claudia  Birch 193 Overlea 28249 707.00    
18285048 Pallas Tony  Wiggins 128 NorthPotomac 34969 150.00    
18285161 Duke Panthea  Greenaway 127 Fairplay 12345 1119.00   
18287785 Demo Eleftherios  Hogg 292 DamesQuarter 28921 160.00    
18289050 Ritchie Laurence  Byrne 125 Owings 25337 124.00    
18289661 Burgess Geraldine  Gordon 393 Waldorf 20969 915.00    
18290765 Mullen Charissa  Sheldon 326 Scaggsville 16153 851.00    
18291889 Peck Adonis  Hodge 244 Carney 16153 1051.00   
18292019 McLean Giannes  Peterson 109 Fallston 27577 536.00    
18293548 Papachristos Julia  Barnes 278 Halfway 39449 652.00    
18293580 Valaoritis Annette  Bright 113 AberdeenGround 41241 488.00    
18294085 Straka Melanie  Shah 338 Reid 20409 245.00    
18294131 Zurlo Erasmus  Whelan 100 Midlothian 22537 743.00    
18294348 Gekas Tina  Lawson 423 Bloomington 44489 1034.00   
18294609 Prince Betty  Rigby 348 SouthLaurel 40569 205.00    
18295412 Samaras Annette  Weir 410 Timonium 45721 273.00    
18296246 Morse Peggy  Dale 277 Beltsville 41577 800.00    
18297233 Crabtree Jessie  Wilson 105 Croom 17049 571.00    
18297518 Anastos Jean  Knights 263 Bagtown 20185 607.00    
18297634 Balli Adonis  Bass 268 Spencerville 19625 959.00    
18297879 Apostolos Cindy  Almond 139 TilghmanIsland 32953 698.00    
18298232 Moore Alexander  Page 225 TallTimbers 31609 1067.00   
18298583 Kirk Steven  Hulme 302 Antietam 21417 443.00    
18298691 Huff Julia  Bean 144 Mitchellville 16937 1018.00   
18298906 Pulos Mary  Christie 211 Jarrettsville 12793 434.00    
18300153 Davenport Demetra  Adams 452 Whaleyville 31497 1149.00   
18301106 Roach Rick  Rhodes 105 FortWashington 30825 938.00    
18301247 Stout Nike  Sanchez 110 Overlea 40233 982.00    
18301832 Shepherd Marion  Hogg 351 Derwood 42809 919.00    
18302477 Harmon Andrianna  Turner 129 Fairwood 42809 928.00    
18303104 McFarland Dianne  French 406 Ringgold 31721 306.00    
18303233 Mallas Marion  English 376 California 40457 1151.00   
18303980 York Marcia  Hampton 234 McCoole 30265 941.00    
18305378 Angelogianopoulos Tessa  Ashcroft 389 Jesterville 23321 1179.00   
18305433 Gerolimos Theophilus  Sykes 317 GoldenBeach 31721 1020.00   
18305574 Fotilas Iorgos  Cannon 155 Buckeystown 41689 660.00    
18305877 Jamessonn Shirley  Singh 317 Wheaton 40121 420.00    
18306381 Levin Ernest  Buchanan 398 Dunkirk 24777 1111.00   
18306512 Margaritis Tina  Feeney 147 Konterra 45385 836.00    
18306907 Hinton Lukas  Coulson 337 Mechanicsville 16377 182.00    
18307135 Kessler Titos  Squires 164 Westphalia 43033 853.00    
18307563 Dennis Martha  Hobbs 241 Barrelville 35977 1013.00   
18307714 Han Cloris  Lawson 396 ForestGlen 45385 503.00    
18307746 Cain Thea  Willis 147 Heraklion 45385 386.00    
18307877 Samaras Marjorie  Nicholson 489 Jefferson 17609 870.00    
18308289 McClure Candace  Mann 241 Thessaloniki 34185 1135.00   
18308881 Wade Gladys  Franklin 165 BrockHall 25673 919.00    
18309018 Ambrosia Alfred  Mccaffrey 214 Layhill 15033 1286.00   
18309443 Goldstein Artemisia  Moody 137 Parole 41801 316.00    
18310066 Herod Scott  Moran 198 Westphalia 15145 832.00    
18311695 Melvin Dolores  Leigh 454 Suitland 43929 806.00    
18311948 Vogel Rhonda  Drew 345 Andrews 26457 440.00    
18313431 Giannopoulos Victoria  Cresswell 431 CoralHills 35865 441.00    
18313954 Swanson Kalonice  Allen 266 Bryantown 43145 361.00    
18313987 Theodorou Athena  Bryant 494 Fallston 26121 377.00    
18315042 Kontogouris Lillian  Morton 126 Kozani 27577 596.00    
18316417 Sharpe Julie  Weston 405 TempleHills 27241 110.00    
18317136 Hernandez Damaskinos  Harrington 103 Crofton 45385 1166.00   
18317845 Brandon Mitchell  Burke 195 Katerini 45273 781.00    
18319806 Andreas Dwight  Adamson 367 Drum 20297 424.00    
18320117 Harris Kyros  Davison 430 Severn 27129 127.00    
18320391 Condos Brian  Royle 350 NorthLaurel 21753 1255.00   
18320403 Barbas Theodosios  Ellwood 473 Pikesville 38329 1250.00   
18320788 Spencer Ian  Hills 473 Heraklion 22313 592.00    
18322796 Vitalis Carolyn  Taylor 298 Adamstown 36985 1056.00   
18323052 Alford Donna  Cassidy 278 LangleyPark 15593 415.00    
18324061 Stamatopoulos Demetra  Macleod 242 Benedict 30377 458.00    
18324086 Giles Sherri  Coulson 269 TaylorsIsland 36873 1121.00   
18324139 Nguyen Carla  Gibson 353 Savage 35753 109.00    
18324243 Mylopoulos Calvin  Bradley 391 DealIsland 16825 477.00    
18324401 Holloway Kara  Mellor 276 Brookmont 29145 694.00    
18325260 Papa Daphne  Finnegan 376 Trikala 38889 920.00    
18325609 Stratis Antheia  Bullock 168 Agrinio 22761 1163.00   
18325727 Alexandrou Shelley  Perez 427 Ernstville 38665 933.00    
18325917 Fotopoulos Dean  Cox 247 Deale 18281 846.00    
18327648 Fuller Marguerite  Richards 180 Fairplay 31609 1065.00   
18327705 Vlachos Marie  Mulligan 369 GarrettsMill 26905 390.00    
18328031 Cowan Xenia  Whittington 135 Damascus 35641 1273.00   
18328253 Corbett Lauren  English 495 MiddleRiver 21193 435.00    
18328383 Mayo Allen  Harrison 356 LangleyPark 32841 294.00    
18329256 Mellis Maria  Lyon 238 Butlertown 29369 617.00    
18329483 Callis Iorgos  Grimes 485 Ocean 39897 576.00    
18329523 Kent Rouvin  Knight 415 NorthLaurel 28249 1185.00   
18329788 Riga Dimitria  Kouma 185 Glassmanor 16377 1283.00   
18330113 Caras Victor  Elliott 176 GarrettsMill 33289 189.00    
18331404 Mantzaris Lucia  Whitmore 401 CobbIsland 23993 645.00    
18331511 Braun Helena  Waring 252 Pondsville 40233 1262.00   
18332033 McCormick Jason  Walton 383 Fairlee 24105 838.00    
18332226 Owen Varvara  Tanner 332 Randallstown 25449 498.00    
18332297 Bradshaw Denise  Burton 304 Damascus 38553 1118.00   
18332659 Booth Apollo  Lovell 443 Corriganville 39673 982.00    
18333155 Graves Marsha  Black 323 Summerfield 34745 1238.00   
18333458 Grimes Frances  Duffy 459 LaVale 45161 119.00    
18333481 Kormos Elpida  Hodgson 130 Owings 14809 1182.00   
18333602 Fitzpatrick Jesse  Frame 247 Pomfret 42921 824.00    
18334847 Stewart Claire  Crouch 402 National 23657 120.00    
18335064 Weiner Colleen  Rowland 164 Jesterville 42697 291.00    
18336022 Franklin Juanita  Tucker 215 Carney 31273 338.00    
18336249 Kent Denys  Mccann 306 MaysChapel 31497 314.00    
18336814 Carson Steven  Thornton 447 Eldersburg 37545 973.00    
18337137 Cali Louis  Alcock 473 BryansRoad 31049 1184.00   
18337194 Gilliam Frederick  Hindle 424 Linganore 23545 147.00    
18337326 Avramidis Gordon  Stott 299 Barrelville 43705 1039.00   
18337484 Vasil Christophoros  Findlay 256 IndianSprings 27689 156.00    
18337635 Baros Beth  Dickinson 392 DealIsland 24889 1290.00   
18338681 Larson Victor  Greig 475 Columbia 32841 811.00    
18339645 Murray Billie  Bradbury 427 AspenHill 14361 1064.00   
18340174 Hewitt Rita  Nash 433 Severn 42137 520.00    
18341458 Gianopoulos Phyllis  Chambers 300 AnnapolisNeck 38553 725.00    
18341801 Pickett April  Schofield 207 Grasonville 28697 195.00    
18342483 Giles Judy  Mclean 174 CoralHills 21865 1205.00   
18343010 Petro Vasilios  Hills 304 Reisterstown 37433 580.00    
18343185 Brandon Shelley  Palmer 283 Stockton 44377 973.00    
18343391 May Dominica  Daniel 427 Ilchester 23993 115.00    
18343811 Fotopoulos Oscar  Walmsley 498 Tyaskin 19737 294.00    
18344897 Yang Spyridon  Greaves 152 Bensville 30377 1207.00   
18345456 Chalkias Christophoros  Mac 208 Perryman 14137 762.00    
18347883 Kotas Mitchell  Marshall 214 Worton 18393 964.00    
18348425 Vlachos Alexandra  Elliott 110 Choptank 38777 853.00    
18349815 Collins Wallace  Holman 293 Bensville 23321 137.00    
18350265 Creech Theodore  Ferreira 237 Tilghmanton 13689 417.00    
18350666 Sykes Chad  Gibson 179 BraddockHeights 13689 724.00    
18350673 Bowman Malantha  Simon 330 Cockeysville 36985 515.00    
18350985 Vaughan Marsha  Harding 150 Grahamtown 37433 392.00    
18351203 Winstead Dimitra  Pemberton 302 Franklin 22873 1242.00   
18352258 Ballas Jacqueline  Todd 324 Hughesville 34745 435.00    
18352874 Glass Hieronymos  Murray 486 Waterview 40569 122.00    
18353117 Faircloth Stanley  Summers 105 CalvertBeach 29593 895.00    
18353558 English Leigh  Sinclair 213 Fulton 23769 1088.00   
18353652 Moser Milton  Mason 127 Bensville 36201 1160.00   
18354196 Reid Paula  Ashley 105 Croom 23993 746.00    
18354512 Mills June  Glover 200 Fairview 36649 945.00    
18354755 Rallis Aillios  Waring 100 OceanPines 25113 287.00    
18355113 Boyle Jessica  Holland 268 Rosedale 44601 185.00    
18355178 Mina Walter  Richards 222 Catonsville 25449 1124.00   
18356307 Bynum Joshua  Robins 430 Pylesville 19289 1132.00   
18356940 Linard Dionysios  Bowden 379 SilverSpring 32057 1259.00   
18357116 Jain Evanthe  Davies 363 Riva 21865 429.00    
18357719 Lillis Howard  Mcgowan 226 LongBeach 37321 152.00    
18358022 Tripoli Molly  Hagan 460 Waterview 45161 724.00    
18358441 Brown Sheila  Atherton 349 Yarrowsburg 38105 1078.00   
18358807 Daniel Jill  Currie 327 Redland 22313 292.00    
18359654 Gupta Ann  Morley 155 Butlertown 43481 938.00    
18361655 Cali Eugene  Knights 479 Corriganville 36313 159.00    
18361740 King Andrew  Gibson 106 KentNarrows 42585 573.00    
18361946 Robinson Daphney  Prosser 308 CalvertBeach 38889 932.00    
18362190 Dolan Koren  Arnold 431 Klondike 17497 562.00    
18363117 Mann Cloris  Higgins 306 Suitland 44265 1267.00   
18364301 Cassavetes Baltsaros  Costello 470 MountAetna 44601 527.00    
18364560 Glass Kurt  Dupont 345 Kozani 28137 1243.00   
18364748 Olsen Mitchell  Harding 130 Perryman 42249 949.00    
18365015 Davidson Rose  Carey 415 Hutton 39561 508.00    
18365050 Gupta Elaine  Corrigan 384 Athens 13353 703.00    
18365075 Frazier Dolores  Major 456 Jugtown 42025 442.00    
18365575 Zografos Hali  Henderson 211 LakeArbor 32393 928.00    
18367080 Dougherty Cameron  Larsen 317 Travilah 26009 860.00    
18367199 Straton Drusilla  Maxwell 354 SilverSpring 34521 1249.00   
18367260 Kirkland Baltsaros  Rowe 211 NorthPotomac 25001 761.00    
18368099 Rosi Akilina  Welsh 323 MontgomeryVillage 35529 797.00    
18368429 Jensen Socrates  Stanley 481 Darlington 21417 564.00    
18368435 Pepi Derek  Thompson 177 Ferndale 35865 895.00    
18368672 Young Tony  Baird 497 Kingsville 23321 1119.00   
18369889 Paules Calantha  Milne 333 Glenmont 18281 459.00    
18370588 Baris Mark  Wicks 277 Urbana 34185 952.00    
18370867 Hendricks Jonathan  Kane 164 Adelphi 18393 407.00    
18371386 Webb Wade  Simpson 350 Bryantown 30489 867.00    
18372027 Ford Damaris  Goodwin 289 Cavetown 20633 1258.00   
18372190 Singleton Ian  Shah 385 Odenton 43929 833.00    
18372378 Georgiou Doris  Allison 160 Corriganville 22313 432.00    
18372599 Forbes Clara  Bowler 380 Chania 40009 391.00    
18372641 Miron Stuart  Heath 381 Linganore 25561 539.00    
18372945 McKay Joann  Glover 189 BigPool 25785 389.00    
18373925 Miller Daphney  Reeves 382 Suitland 30825 361.00    
18374349 Toles Delphine  Gould 464 Glassmanor 14025 953.00    
18374539 Xenos Geoffrey  Bentley 196 EaklesMill 17497 637.00    
18374920 Capps Shannon  Willis 373 Hampton 15257 764.00    
18375912 Herod Marianne  Bond 497 Moscow 37881 679.00    
18376192 Maheras Henry  Hanson 165 Adelphi 15481 119.00    
18376629 Allred Thetis  Walsh 155 SouthLaurel 27353 643.00    
18376719 Cain Steve  Wall 494 BallengerCreek 31049 104.00    
18376777 Mangas Robert  Joyce 230 Linganore 31273 278.00    
18377715 Petrides Chad  Douglas 117 CalvertBeach 32505 1158.00   
18378315 Afroudakis Adam  Devine 387 Kingsville 36537 442.00    
18378321 Klein Eleutherios  Mcarthur 422 Bivalve 22985 788.00    
18378856 Henry Ronald  Crisp 364 DealIsland 28921 445.00    
18379267 Stevens Aristokles  Connelly 167 Choptank 14249 328.00    
18379317 Koutsopoulos Wanda  Sinclair 294 National 40233 856.00    
18379735 Rigas Erica  Moody 454 TempleHills 39337 296.00    
18380080 Hu Charlene  Bassett 198 Ellerslie 12569 1004.00   
18380979 Anastas Glenda  Wilkins 322 Damascus 37545 273.00    
18382306 Drake Monica  Dunne 484 Melwood 42809 1140.00   
18383345 Washington Barbara  Barton 198 Jennings 25449 576.00    
18383885 Sigmon Allison  Irvine 158 ChevyChase 17721 759.00    
18384195 Chang Dorothy  Weir 465 Rhodes 33513 617.00    
18385338 Spence Cloris  Akhtar 247 Fallston 37769 423.00    
18385670 Murphy Marina  Sanders 352 Timonium 23209 698.00    
18386278 Bender Lynda  Birch 257 Lusby 21193 712.00    
18387291 White Ellena  Glover 455 BryansRoad 13017 1206.00   
18387480 Laskaris Stacy  Parkinson 375 SilverHill 37321 585.00    
18387761 Waters Stefania  Jordan 394 Andrews 20521 943.00    
18388380 Wiggins Patrick  Hume 293 Lansdowne 32953 380.00    
18388987 Hrisoverghi Petrina  Goldsmith 169 Halfway 24105 1035.00   
18389223 Sawyer Claudios  Mccann 115 FortWashington 22873 571.00    
18389600 Larson Altair  Whitaker 326 Stevensville 14809 774.00    
18390615 Iliopoulos Clyde  Mckenzie 289 Overlea 28585 988.00    
18390743 Reeves Pamela  Kirby 327 Chance 19961 461.00    
18390870 Kakos Erik  Betts 252 Kozani 19961 462.00    
18391652 Noble Kalonice  Holt 233 AberdeenGround 24329 336.00    
18392362 Bullock Charlotte  Hanson 212 Bagtown 19401 232.00    
18392460 Bakas Tim  Daly 119 Beltsville 16153 199.00    
18392527 Valli Marie  Irving 385 Brookmont 39225 126.00    
18392554 Lynch Kara  Davison 346 Bloomington 39785 488.00    
18392675 Jain Raymond  Simons 273 BrockHall 29033 1009.00   
18392983 Ganis Peter  Bradshaw 361 Lutherville 28809 1000.00   
18393441 Paul Betty  Blackman 265 Kingsville 12345 728.00    
18393633 Manos Dimitria  Aldred 408 SpringRidge 25337 776.00    
18394246 Labropoulos Rachel  Gibbins 110 Waterview 45833 115.00    
18394420 Hatzis Iphigeneia  Plant 250 Barrelville 43929 730.00    
18394848 Simmons Cloris  Partridge 323 Scaggsville 34521 252.00    
18395119 Lekkas Jenny  Whittington 329 Huntingtown 32169 844.00    
18395511 Batchelor Hali  Samuels 357 Gambrills 30153 197.00    
18395788 Mpenetos Geraldine  Macdonald 411 Carney 20633 1237.00   
18396641 Drake Heidi  Odling 482 Pylesville 42361 672.00    
18396897 Porter Maria  Durrant 239 Dawson 40793 134.00    
18397265 Brennan Maria  Dodd 124 Hampton 19625 1232.00   
18397437 Collias Yanni  Newman 197 Dargan 18057 270.00    
18398234 Gekas Aillios  Myers 268 Yarrowsburg 31161 839.00    
18400517 Caldwell Tracey  Hamilton 300 Hillandale 21529 826.00    
18400892 Burns Victor  Legge 240 Antietam 22985 1012.00   
18401182 Baird Damaskinos  Perkins 333 Hutton 23097 495.00    
18402152 Hampton Craig  Hutchings 172 Ocean 23209 983.00    
18402517 Webb Phaedra  Kennedy 295 Swanton 21081 780.00    
18402848 Vardinogiannis Martha  Rowley 454 Charlton 19401 575.00    
18403825 Lanier Petros  Blair 444 BryansRoad 15369 1181.00   
18404999 Petros Curtis  Mcloughlin 241 WalkerMill 30601 723.00    
18405833 Finley Jacqueline  Woolley 271 WestDenton 33625 1051.00   
18406008 Glass Chloris  Hodge 204 BowlingGreen 27577 259.00    
18406478 Sutton Brad  Conway 303 Clarksburg 18393 338.00    
18406542 Cali Calida  Stokes 329 Fairland 45497 1044.00   
18407194 Fernandez Eileen  Silva 400 GoldenBeach 26009 268.00    
18407610 Kitsopoulos Yanni  Keogh 253 LeisureWorld 41689 835.00    
18407633 Vidales Ione  Piper 308 Mayo 20745 159.00    
18408423 Bailey Stephen  Foley 307 Gambrills 33849 614.00    
18408477 Little Kathy  Hobbs 399 Quantico 14249 945.00    
18409429 Hewitt Martha  Bryan 255 PrinceFrederick 17721 131.00    
18410247 Buros Rodney  Donaldson 274 Parkville 43145 642.00    
18410312 Adler Isidore  Ellwood 172 Breathedsville 17161 743.00    
18412130 Nanos Helena  Greenwood 108 AspenHill 26681 821.00    
18412345 Papanastasiou Iona  Wilson 106 Friendly 21529 955.00    
18413626 Rubin Christophoros  Willis 415 Ferndale 27129 1118.00   
18414781 Manos Damia  Williamson 337 Fairland 36313 797.00    
18415631 Fletcher Rouvin  Silva 114 PrinceFrederick 20409 604.00    
18415750 Rella Giannes  Burn 490 CobbIsland 16153 966.00    
18416215 Wilkerson Makarios  Craig 346 Carney 41241 887.00    
18416617 Vasilakakis Carla  Sadler 202 Springdale 14809 1036.00   
18416633 Sisinis Mitsos  Marshall 341 Layhill 29145 1218.00   
18416843 Resta Michele  Carson 106 Garrison 30601 661.00    
18417187 Hamilton Joanne  Holmes 331 Greensburg 22985 812.00    
18417251 Brennan Kyros  Cook 165 Volos 21977 334.00    
18417257 Kiriakidis Craig  Woodcock 365 Clinton 30937 1077.00   
18417687 Sanford Sergio  Frost 316 AspenHill 43257 503.00    
18418072 Gounaris Arete  Winter 447 Redland 32953 1227.00   
18418097 Kefalas Stephenos  Humphrey 495 Clinton 37321 329.00    
18419025 Panagos Joanna  Duggan 254 Savage 13353 300.00    
18419166 Gregory Zoe  Fox 238 Chania 19849 645.00    
18419419 Shapiro Edward  Mcdonnell 475 BowmansAddition 31161 1194.00   
18419721 Sellers Sylvia  Hooper 318 Rossville 28137 1013.00   
18420232 Economides Kimberly  Hope 413 Landover 25561 1030.00   
18420637 Vasilopoulos Barbara  Sadler 122 KentNarrows 23993 504.00    
18420959 Roberson Ignatios  Rowland 277 Aquasco 40905 586.00    
18421904 Leach Timotheos  Keeling 257 Jessup 40233 1170.00   
18422526 Crawford Vanessa  Barlow 450 RockPoint 45385 524.00    
18422848 Raynor Nannos  Kirby 213 TempleHills 34633 1090.00   
18422880 Byers Kenneth  Walker 272 Pomfret 30601 584.00    
18423561 Kessler Carrie  Hume 362 Lochearn 27241 440.00    
18423934 Quinn Floyd  Bob 241 Eckhart 31273 631.00    
18424155 Leach Sibyl  Bernard 195 Odenton 25897 1291.00   
18424256 Tyler Jeanette  Dennis 315 Adelphi 22425 1172.00   
18424685 Rodino Don  Barry 124 Gambrills 22089 1034.00   
18425877 Gorman Roger  Humphreys 214 Riverside 44601 1066.00   
18426626 Moran Milton  Findlay 250 Maugansville 15705 676.00    
18427509 Holloway Tamara  Cartwright 405 Lusby 24889 476.00    
18427860 Prince Klemenis  Miller 352 Antietam 31945 870.00    
18428168 Ball Sherri  Reilly 451 Buckeystown 43593 755.00    
18429309 Meyer Bonnie  Anderson 333 MountLena 40233 383.00    
18429355 Hahn Parthenie  Bloom 469 Riva 28809 181.00    
18429992 McCoy Christian  Wiggins 420 Fairplay 20633 1082.00   
18430075 Willis Virginia  Barrett 400 Lusby 26345 402.00    
18430336 Scott Electra  Rhodes 264 Antietam 20969 579.00    
18430413 Brock Patricia  Campbell 216 WestLaurel 21193 501.00    
18430599 Rokos Lana  Greig 437 Edgewater 14361 1033.00   
18430726 Hinton Daniel  Jeffery 134 Essex 28473 128.00    
18430805 Callis Malcolm  Lennon 456 Gambrills 25113 407.00    
18431232 Zenon Deborah  Humphreys 155 SpringRidge 17609 1148.00   
18431536 Campbell Cleopatra  Webb 417 Fairview 17049 745.00    
18431608 Shields Pam  Farmer 290 Edgewood 16825 661.00    
18431979 Oikonomou Samuel  Buchanan 196 Bartonsville 17609 115.00    
18432125 Hendrix Rhea  Hancock 133 SpringRidge 29033 1031.00   
18432351 Rubin Iorgos  Forrest 494 Scaggsville 37657 873.00    
18432494 Cross Maxine  Chapman 420 Eckhart 34745 944.00    
18432667 Perez Julia  Cooke 203 Worton 15705 153.00    
18432739 Lucas Kim  Peel 421 Tilghmanton 44713 907.00    
18432842 Bass Cletus  Mclaughlin 444 Zihlman 17385 695.00    
18433611 Callahan Clyde  Shah 206 Powellville 31833 1056.00   
18434137 Parsons Marian  Brady 306 Elkridge 33849 1287.00   
18434667 Warren Karl  Cooke 198 MountLena 44825 1205.00   
18434675 Mates Alison  Taylor 144 BowlingGreen 39225 405.00    
18435150 Zurlo Dianne  Halliday 267 Crellin 13577 826.00    
18435593 Straton Gregorios  Sanders 191 Fallston 38329 123.00    
18437458 Lane Elsie  Mcdougall 349 Bivalve 12905 1254.00   
18437514 Miaoulis Dorrise  Weaver 358 Athens 36873 221.00    
18437885 Lasko Filia  Stephenson 203 Dawson 38329 221.00    
18438133 Mitsotakis Dionis  Woolley 146 Brookmont 39897 718.00    
18438135 Creech Dionis  Cairns 275 Bensville 41801 681.00    
18438399 Hancock Jack  Davie 195 LakeShore 28697 201.00    
18438460 Bridges Jackie  Paterson 388 FortWashington 18729 1165.00   
18438808 Paules Lucy  Dunn 355 Carney 43705 428.00    
18439942 Feldman Vincent  Duffy 315 Marlton 19065 134.00    
18439990 Sgouros Berdine  Roach 444 Ellerslie 33177 379.00    
18440303 Marsh Debbie  Moore 238 WestPocomoke 14921 570.00    
18440418 Minga Anna  Lloyd 477 Mercersville 33737 1261.00   
18440593 Walter Betsy  Sloan 191 BrooklynPark 33849 566.00    
18441027 Papa Calvin  Whitworth 486 Athens 34633 375.00    
18441213 Hunter Cheryl  Stacey 319 Waterview 23881 682.00    
18441513 Gunter Christian  Cope 247 Libertytown 29929 1163.00   
18441531 Nixon Dwight  Heaton 162 Maugansville 27465 756.00    
18442084 Daly Gerald  Power 280 Swanton 44265 200.00    
18443091 Traino Renee  Burke 332 Darnestown 25225 436.00    
18443438 Bell Pericles  Alexander 218 Breathedsville 35641 479.00    
18443471 Terrell Guy  Savage 128 Girdletree 28697 541.00    
18443581 Gray Neil  Blackmore 109 QueenAnne 35305 739.00    
